date,value,measure
2023-09-21,-0.647629961,UK risk premium
2023-09-22,-0.642242353,UK risk premium
2023-09-25,-0.583676838,UK risk premium
2023-09-26,-0.570609248,UK risk premium
2023-09-27,-0.586001595,UK risk premium
2023-09-28,-0.487272577,UK risk premium
2023-09-29,-0.545534281,UK risk premium
2023-10-02,-0.471638791,UK risk premium
2023-10-03,-0.444740269,UK risk premium
2023-10-04,-0.363945848,UK risk premium
2023-10-05,-0.347949171,UK risk premium
2023-10-06,-0.29418999,UK risk premium
2023-10-09,-0.36808611,UK risk premium
2023-10-10,-0.380465553,UK risk premium
2023-10-11,-0.493182535,UK risk premium
2023-10-12,-0.475383768,UK risk premium
2023-10-13,-0.500219327,UK risk premium
2023-10-16,-0.466239068,UK risk premium
2023-10-17,-0.377997711,UK risk premium
2023-10-18,-0.376378708,UK risk premium
2023-10-19,-0.324146476,UK risk premium
2023-10-20,-0.26094911,UK risk premium
2023-10-23,-0.268349197,UK risk premium
2023-10-24,-0.320575787,UK risk premium
2023-10-25,-0.332723628,UK risk premium
2023-10-26,-0.325966663,UK risk premium
2023-10-27,-0.320630815,UK risk premium
2023-10-30,-0.300908503,UK risk premium
2023-10-31,-0.346583952,UK risk premium
2023-11-01,-0.38392181,UK risk premium
2023-11-02,-0.507238742,UK risk premium
2023-11-03,-0.571500143,UK risk premium
2023-11-06,-0.514937866,UK risk premium
2023-11-07,-0.523766616,UK risk premium
2023-11-08,-0.540557768,UK risk premium
2023-11-09,-0.512218231,UK risk premium
2023-11-10,-0.477106704,UK risk premium
2023-11-13,-0.465278688,UK risk premium
2023-11-14,-0.564369148,UK risk premium
2023-11-15,-0.525935898,UK risk premium
2023-11-16,-0.550374392,UK risk premium
2023-11-17,-0.628073667,UK risk premium
2023-11-20,-0.586085426,UK risk premium
2023-11-21,-0.627732733,UK risk premium
2023-11-22,-0.623236451,UK risk premium
2023-11-23,-0.632501639,UK risk premium
2023-11-24,-0.566344602,UK risk premium
2023-11-27,-0.564897314,UK risk premium
2023-11-28,-0.609493933,UK risk premium
2023-11-29,-0.644733175,UK risk premium
2023-11-30,-0.59949754,UK risk premium
2023-12-01,-0.559244884,UK risk premium
2023-12-04,-0.573302276,UK risk premium
2023-12-05,-0.628551681,UK risk premium
2023-12-06,-0.69925881,UK risk premium
2023-12-07,-0.701846035,UK risk premium
2023-12-08,-0.690978262,UK risk premium
2023-12-11,-0.682405202,UK risk premium
2023-12-12,-0.704609117,UK risk premium
2023-12-13,-0.716549818,UK risk premium
2023-12-14,-0.75017704,UK risk premium
2023-12-15,-0.800653441,UK risk premium
2023-12-18,-0.836494316,UK risk premium
2023-12-19,-0.873651542,UK risk premium
2023-12-20,-0.8060555,UK risk premium
2023-12-21,-0.756622952,UK risk premium
2023-12-22,-0.752463278,UK risk premium
2023-12-27,-0.768577044,UK risk premium
2023-12-28,-0.736928773,UK risk premium
2023-12-29,-0.651979542,UK risk premium
2024-01-02,-0.625442931,UK risk premium
2024-01-03,-0.641779461,UK risk premium
2024-01-04,-0.637109013,UK risk premium
2024-01-05,-0.597501743,UK risk premium
2024-01-08,-0.588703357,UK risk premium
2024-01-09,-0.592981518,UK risk premium
2024-01-10,-0.546461022,UK risk premium
2024-01-11,-0.532807708,UK risk premium
2024-01-12,-0.515243913,UK risk premium
2024-01-15,-0.541313493,UK risk premium
2024-01-16,-0.563390056,UK risk premium
2024-01-17,-0.600982046,UK risk premium
2024-01-18,-0.591838917,UK risk premium
2024-01-19,-0.589535307,UK risk premium
2024-01-22,-0.605506798,UK risk premium
2024-01-23,-0.597596503,UK risk premium
2024-01-24,-0.598297579,UK risk premium
2024-01-25,-0.590476268,UK risk premium
2024-01-26,-0.546625127,UK risk premium
2024-01-29,-0.567161719,UK risk premium
2024-01-30,-0.632906454,UK risk premium
2024-01-31,-0.591222929,UK risk premium
2024-02-01,-0.651444364,UK risk premium
2024-02-02,-0.679394012,UK risk premium
2024-02-05,-0.664136031,UK risk premium
2024-02-06,-0.634403251,UK risk premium
2024-02-07,-0.584213761,UK risk premium
2024-02-08,-0.61501778,UK risk premium
2024-02-09,-0.624032913,UK risk premium
2024-02-12,-0.591145737,UK risk premium
2024-02-13,-0.661359523,UK risk premium
2024-02-14,-0.629850194,UK risk premium
2024-02-15,-0.626181987,UK risk premium
2024-02-16,-0.630279171,UK risk premium
2024-02-19,-0.611193242,UK risk premium
2024-02-20,-0.582302158,UK risk premium
2024-02-21,-0.605326557,UK risk premium
2024-02-22,-0.515037232,UK risk premium
2024-02-23,-0.484962996,UK risk premium
2024-02-26,-0.520946944,UK risk premium
2024-02-27,-0.527868791,UK risk premium
2024-02-28,-0.526052166,UK risk premium
2024-02-29,-0.511571754,UK risk premium
2024-03-01,-0.516950212,UK risk premium
2024-03-04,-0.555641359,UK risk premium
2024-03-05,-0.67287681,UK risk premium
2024-03-06,-0.649423896,UK risk premium
2024-03-07,-0.692453967,UK risk premium
2024-03-08,-0.874593411,UK risk premium
2024-03-11,-0.844847722,UK risk premium
2024-03-12,-0.843966261,UK risk premium
2024-03-13,-0.812692568,UK risk premium
2024-03-14,-0.784535465,UK risk premium
2024-03-15,-0.778466661,UK risk premium
2024-03-18,-0.746188345,UK risk premium
2024-03-19,-0.733887491,UK risk premium
2024-03-20,-0.780000651,UK risk premium
2024-03-21,-0.767298226,UK risk premium
2024-03-22,-0.779943157,UK risk premium
2024-03-25,-0.772279605,UK risk premium
2024-03-26,-0.811925874,UK risk premium
2024-03-27,-0.81036947,UK risk premium
2024-03-28,-0.84880702,UK risk premium
2024-04-02,-0.73729112,UK risk premium
2024-04-03,-0.780420162,UK risk premium
2024-04-04,-0.813492704,UK risk premium
2024-04-05,-0.795892151,UK risk premium
2024-04-08,-0.805096526,UK risk premium
2024-04-09,-0.834356551,UK risk premium
2024-04-10,-0.83702141,UK risk premium
2024-04-11,-0.834044263,UK risk premium
2024-04-12,-0.858991403,UK risk premium
2024-04-15,-0.777537507,UK risk premium
2024-04-16,-0.795147812,UK risk premium
2024-04-17,-0.794057789,UK risk premium
2024-04-18,-0.809897096,UK risk premium
2024-04-19,-0.767800968,UK risk premium
2024-04-22,-0.721546987,UK risk premium
2024-04-23,-0.725873205,UK risk premium
2024-04-24,-0.754187568,UK risk premium
2024-04-25,-0.753580075,UK risk premium
2024-04-26,-0.777244967,UK risk premium
2024-04-29,-0.786701791,UK risk premium
2024-04-30,-0.769733194,UK risk premium
2024-05-02,-0.737006987,UK risk premium
2024-05-03,-0.72181403,UK risk premium
2024-05-07,-0.813157739,UK risk premium
2024-05-08,-0.792229661,UK risk premium
2024-05-09,-0.700223307,UK risk premium
2024-05-10,-0.701896503,UK risk premium
2024-05-13,-0.703071423,UK risk premium
2024-05-14,-0.706097653,UK risk premium
2024-05-15,-0.748074194,UK risk premium
2024-05-16,-0.775715099,UK risk premium
2024-05-17,-0.76857564,UK risk premium
2024-05-20,-0.752376583,UK risk premium
2024-05-21,-0.748847497,UK risk premium
2024-05-22,-0.821288185,UK risk premium
2024-05-23,-0.886326489,UK risk premium
2024-05-24,-0.867083608,UK risk premium
2024-05-28,-0.846034755,UK risk premium
2024-05-29,-0.748875979,UK risk premium
2024-05-30,-0.67653743,UK risk premium
2024-05-31,-0.66805392,UK risk premium
2024-06-03,-0.732712022,UK risk premium
2024-06-04,-0.800680938,UK risk premium
2024-06-05,-0.813735942,UK risk premium
2024-06-06,-0.761604059,UK risk premium
2024-06-07,-0.719392729,UK risk premium
2024-06-10,-0.458232215,UK risk premium
2024-06-11,-0.459740038,UK risk premium
2024-06-12,-0.50545807,UK risk premium
2024-06-13,-0.535197158,UK risk premium
2024-06-14,-0.566937564,UK risk premium
2024-06-17,-0.522269145,UK risk premium
2024-06-18,-0.513843161,UK risk premium
2024-06-19,-0.546667575,UK risk premium
2024-06-20,-0.503931644,UK risk premium
2024-06-21,-0.495276127,UK risk premium
2024-06-24,-0.504984409,UK risk premium
2024-06-25,-0.517985958,UK risk premium
2024-06-26,-0.49137798,UK risk premium
2024-06-27,-0.481915201,UK risk premium
2024-06-28,-0.441611254,UK risk premium
2024-07-01,-0.328844099,UK risk premium
2024-07-02,-0.390370629,UK risk premium
2024-07-03,-0.439960612,UK risk premium
2024-07-04,-0.408849199,UK risk premium
2024-07-05,-0.41406476,UK risk premium
2024-07-08,-0.427497121,UK risk premium
2021-01-04,0.316727178,UK interest rate expectations
2021-01-05,0.326782778,UK interest rate expectations
2021-01-06,0.330866815,UK interest rate expectations
2021-01-07,0.337895925,UK interest rate expectations
2021-01-08,0.332903394,UK interest rate expectations
2021-01-11,0.341722591,UK interest rate expectations
2021-01-12,0.38036552,UK interest rate expectations
2021-01-13,0.325585678,UK interest rate expectations
2021-01-14,0.302169626,UK interest rate expectations
2021-01-15,0.294799499,UK interest rate expectations
2021-01-18,0.301979158,UK interest rate expectations
2021-01-19,0.30819078,UK interest rate expectations
2021-01-20,0.324842932,UK interest rate expectations
2021-01-21,0.338157844,UK interest rate expectations
2021-01-22,0.327498057,UK interest rate expectations
2021-01-25,0.313226749,UK interest rate expectations
2021-01-26,0.306625671,UK interest rate expectations
2021-01-27,0.306420679,UK interest rate expectations
2021-01-28,0.326987714,UK interest rate expectations
2021-01-29,0.349061269,UK interest rate expectations
2021-02-01,0.353244222,UK interest rate expectations
2021-02-02,0.375478045,UK interest rate expectations
2021-02-03,0.371795078,UK interest rate expectations
2021-02-04,0.417580986,UK interest rate expectations
2021-02-05,0.415814482,UK interest rate expectations
2021-02-08,0.398666434,UK interest rate expectations
2021-02-09,0.395474864,UK interest rate expectations
2021-02-10,0.39671927,UK interest rate expectations
2021-02-11,0.391618639,UK interest rate expectations
2021-02-12,0.393815081,UK interest rate expectations
2021-02-15,0.397090657,UK interest rate expectations
2021-02-16,0.388824846,UK interest rate expectations
2021-02-17,0.359433253,UK interest rate expectations
2021-02-18,0.361527483,UK interest rate expectations
2021-02-19,0.366432471,UK interest rate expectations
2021-02-22,0.355515601,UK interest rate expectations
2021-02-23,0.349355296,UK interest rate expectations
2021-02-24,0.358666708,UK interest rate expectations
2021-02-25,0.400926827,UK interest rate expectations
2021-02-26,0.40889026,UK interest rate expectations
2021-03-01,0.405156349,UK interest rate expectations
2021-03-02,0.34320495,UK interest rate expectations
2021-03-03,0.351228551,UK interest rate expectations
2021-03-04,0.35572489,UK interest rate expectations
2021-03-05,0.36901403,UK interest rate expectations
2021-03-08,0.356836403,UK interest rate expectations
2021-03-09,0.357745654,UK interest rate expectations
2021-03-10,0.341442786,UK interest rate expectations
2021-03-11,0.372091553,UK interest rate expectations
2021-03-12,0.372527312,UK interest rate expectations
2021-03-15,0.358929774,UK interest rate expectations
2021-03-16,0.356537768,UK interest rate expectations
2021-03-17,0.36555358,UK interest rate expectations
2021-03-18,0.342893413,UK interest rate expectations
2021-03-19,0.34269344,UK interest rate expectations
2021-03-22,0.352161657,UK interest rate expectations
2021-03-23,0.345879057,UK interest rate expectations
2021-03-24,0.345079382,UK interest rate expectations
2021-03-25,0.323123251,UK interest rate expectations
2021-03-26,0.343117428,UK interest rate expectations
2021-03-29,0.355395794,UK interest rate expectations
2021-03-30,0.37504629,UK interest rate expectations
2021-03-31,0.386834001,UK interest rate expectations
2021-04-01,0.355217187,UK interest rate expectations
2021-04-06,0.347488246,UK interest rate expectations
2021-04-07,0.344938398,UK interest rate expectations
2021-04-08,0.319813718,UK interest rate expectations
2021-04-09,0.314338899,UK interest rate expectations
2021-04-12,0.312398394,UK interest rate expectations
2021-04-13,0.305695267,UK interest rate expectations
2021-04-14,0.322901515,UK interest rate expectations
2021-04-15,0.307903821,UK interest rate expectations
2021-04-16,0.316948885,UK interest rate expectations
2021-04-19,0.316972005,UK interest rate expectations
2021-04-20,0.321739838,UK interest rate expectations
2021-04-21,0.332366596,UK interest rate expectations
2021-04-22,0.333257511,UK interest rate expectations
2021-04-23,0.340242804,UK interest rate expectations
2021-04-26,0.3442387,UK interest rate expectations
2021-04-27,0.357271869,UK interest rate expectations
2021-04-28,0.339643847,UK interest rate expectations
2021-04-29,0.344038374,UK interest rate expectations
2021-04-30,0.341527027,UK interest rate expectations
2021-05-04,0.311204439,UK interest rate expectations
2021-05-05,0.318304909,UK interest rate expectations
2021-05-06,0.310285918,UK interest rate expectations
2021-05-07,0.335590423,UK interest rate expectations
2021-05-10,0.339796833,UK interest rate expectations
2021-05-11,0.361863047,UK interest rate expectations
2021-05-12,0.397987709,UK interest rate expectations
2021-05-13,0.389222665,UK interest rate expectations
2021-05-14,0.375551695,UK interest rate expectations
2021-05-17,0.364577315,UK interest rate expectations
2021-05-18,0.372173318,UK interest rate expectations
2021-05-19,0.350472283,UK interest rate expectations
2021-05-20,0.328317651,UK interest rate expectations
2021-05-21,0.315742007,UK interest rate expectations
2021-05-25,0.306502578,UK interest rate expectations
2021-05-26,0.335965753,UK interest rate expectations
2021-05-27,0.357490538,UK interest rate expectations
2021-05-28,0.359765586,UK interest rate expectations
2021-06-01,0.363995063,UK interest rate expectations
2021-06-02,0.357108837,UK interest rate expectations
2021-06-03,0.369656745,UK interest rate expectations
2021-06-04,0.362482886,UK interest rate expectations
2021-06-07,0.377029459,UK interest rate expectations
2021-06-08,0.328322695,UK interest rate expectations
2021-06-09,0.3234683,UK interest rate expectations
2021-06-10,0.3328591,UK interest rate expectations
2021-06-11,0.33458701,UK interest rate expectations
2021-06-14,0.339853677,UK interest rate expectations
2021-06-15,0.356151465,UK interest rate expectations
2021-06-16,0.353474631,UK interest rate expectations
2021-06-17,0.369498678,UK interest rate expectations
2021-06-18,0.376148785,UK interest rate expectations
2021-06-21,0.380027458,UK interest rate expectations
2021-06-22,0.375790161,UK interest rate expectations
2021-06-23,0.339174265,UK interest rate expectations
2021-06-24,0.318770524,UK interest rate expectations
2021-06-25,0.330484847,UK interest rate expectations
2021-06-28,0.320274191,UK interest rate expectations
2021-06-29,0.310205924,UK interest rate expectations
2021-06-30,0.313489414,UK interest rate expectations
2021-07-01,0.321527402,UK interest rate expectations
2021-07-02,0.319206119,UK interest rate expectations
2021-07-05,0.333140046,UK interest rate expectations
2021-07-06,0.338562755,UK interest rate expectations
2021-07-07,0.35994381,UK interest rate expectations
2021-07-08,0.383080794,UK interest rate expectations
2021-07-09,0.377048379,UK interest rate expectations
2021-07-12,0.372532665,UK interest rate expectations
2021-07-13,0.359039141,UK interest rate expectations
2021-07-14,0.337303224,UK interest rate expectations
2021-07-15,0.408269672,UK interest rate expectations
2021-07-16,0.373483611,UK interest rate expectations
2021-07-19,0.339948555,UK interest rate expectations
2021-07-20,0.363088777,UK interest rate expectations
2021-07-21,0.387374797,UK interest rate expectations
2021-07-22,0.347670184,UK interest rate expectations
2021-07-23,0.352914483,UK interest rate expectations
2021-07-26,0.35457521,UK interest rate expectations
2021-07-27,0.346467272,UK interest rate expectations
2021-07-28,0.350606689,UK interest rate expectations
2021-07-29,0.325713478,UK interest rate expectations
2021-07-30,0.309751141,UK interest rate expectations
2021-08-02,0.312412671,UK interest rate expectations
2021-08-03,0.329515686,UK interest rate expectations
2021-08-04,0.362511237,UK interest rate expectations
2021-08-05,0.392777612,UK interest rate expectations
2021-08-06,0.46132481,UK interest rate expectations
2021-08-09,0.450028182,UK interest rate expectations
2021-08-10,0.462098764,UK interest rate expectations
2021-08-11,0.423160681,UK interest rate expectations
2021-08-12,0.44624007,UK interest rate expectations
2021-08-13,0.435602987,UK interest rate expectations
2021-08-16,0.427156175,UK interest rate expectations
2021-08-17,0.446205178,UK interest rate expectations
2021-08-18,0.437996153,UK interest rate expectations
2021-08-19,0.417380851,UK interest rate expectations
2021-08-20,0.406491798,UK interest rate expectations
2021-08-23,0.424163515,UK interest rate expectations
2021-08-24,0.433792088,UK interest rate expectations
2021-08-25,0.455371958,UK interest rate expectations
2021-08-26,0.432153781,UK interest rate expectations
2021-08-27,0.411220365,UK interest rate expectations
2021-08-31,0.457480049,UK interest rate expectations
2021-09-01,0.426694896,UK interest rate expectations
2021-09-02,0.416387654,UK interest rate expectations
2021-09-03,0.45258602,UK interest rate expectations
2021-09-06,0.432606716,UK interest rate expectations
2021-09-07,0.450804275,UK interest rate expectations
2021-09-08,0.448384091,UK interest rate expectations
2021-09-09,0.453685813,UK interest rate expectations
2021-09-10,0.451410231,UK interest rate expectations
2021-09-13,0.461618323,UK interest rate expectations
2021-09-14,0.454199871,UK interest rate expectations
2021-09-15,0.457799834,UK interest rate expectations
2021-09-16,0.461108094,UK interest rate expectations
2021-09-17,0.4672275,UK interest rate expectations
2021-09-20,0.448722069,UK interest rate expectations
2021-09-21,0.463461012,UK interest rate expectations
2021-09-22,0.469263987,UK interest rate expectations
2021-09-23,0.556180884,UK interest rate expectations
2021-09-24,0.566570117,UK interest rate expectations
2021-09-27,0.551321024,UK interest rate expectations
2021-09-28,0.552372575,UK interest rate expectations
2021-09-29,0.568365675,UK interest rate expectations
2021-09-30,0.618694836,UK interest rate expectations
2021-10-01,0.633979878,UK interest rate expectations
2021-10-04,0.623266296,UK interest rate expectations
2021-10-05,0.677589688,UK interest rate expectations
2021-10-06,0.698886006,UK interest rate expectations
2021-10-07,0.70926684,UK interest rate expectations
2021-10-08,0.789828136,UK interest rate expectations
2021-10-11,0.830752538,UK interest rate expectations
2021-10-12,0.811735964,UK interest rate expectations
2021-10-13,0.822855028,UK interest rate expectations
2021-10-14,0.788468739,UK interest rate expectations
2021-10-15,0.840786277,UK interest rate expectations
2021-10-18,1.098793081,UK interest rate expectations
2021-10-19,1.103341718,UK interest rate expectations
2021-10-20,1.06278591,UK interest rate expectations
2021-10-21,1.071893217,UK interest rate expectations
2021-10-22,1.037655666,UK interest rate expectations
2021-10-25,0.994657147,UK interest rate expectations
2021-10-26,0.969400104,UK interest rate expectations
2021-10-27,0.919745077,UK interest rate expectations
2021-10-28,0.980715233,UK interest rate expectations
2021-10-29,1.031930374,UK interest rate expectations
2021-11-01,0.919304809,UK interest rate expectations
2021-11-02,0.921663567,UK interest rate expectations
2021-11-03,0.951536545,UK interest rate expectations
2021-11-04,0.747538538,UK interest rate expectations
2021-11-05,0.705679062,UK interest rate expectations
2021-11-08,0.732455377,UK interest rate expectations
2021-11-09,0.791174717,UK interest rate expectations
2021-11-10,0.917697057,UK interest rate expectations
2021-11-11,0.906826681,UK interest rate expectations
2021-11-12,0.866387956,UK interest rate expectations
2021-11-15,0.894848121,UK interest rate expectations
2021-11-16,0.927725882,UK interest rate expectations
2021-11-17,0.915306815,UK interest rate expectations
2021-11-18,0.882160546,UK interest rate expectations
2021-11-19,0.831966337,UK interest rate expectations
2021-11-22,0.868914706,UK interest rate expectations
2021-11-23,0.896860647,UK interest rate expectations
2021-11-24,0.905261486,UK interest rate expectations
2021-11-25,0.872527701,UK interest rate expectations
2021-11-26,0.743252543,UK interest rate expectations
2021-11-29,0.784783436,UK interest rate expectations
2021-11-30,0.785236452,UK interest rate expectations
2021-12-01,0.817220236,UK interest rate expectations
2021-12-02,0.794152155,UK interest rate expectations
2021-12-03,0.760961781,UK interest rate expectations
2021-12-06,0.621587265,UK interest rate expectations
2021-12-07,0.613815294,UK interest rate expectations
2021-12-08,0.585981146,UK interest rate expectations
2021-12-09,0.552912853,UK interest rate expectations
2021-12-10,0.535427375,UK interest rate expectations
2021-12-13,0.509166951,UK interest rate expectations
2021-12-14,0.552599964,UK interest rate expectations
2021-12-15,0.612367268,UK interest rate expectations
2021-12-16,0.607730372,UK interest rate expectations
2021-12-17,0.635681682,UK interest rate expectations
2021-12-20,0.665381172,UK interest rate expectations
2021-12-21,0.76109264,UK interest rate expectations
2021-12-22,0.79309633,UK interest rate expectations
2021-12-23,0.822567587,UK interest rate expectations
2021-12-29,0.846851215,UK interest rate expectations
2021-12-30,0.809302359,UK interest rate expectations
2022-01-04,0.938912131,UK interest rate expectations
2022-01-05,0.946827039,UK interest rate expectations
2022-01-06,1.004589872,UK interest rate expectations
2022-01-07,1.012286606,UK interest rate expectations
2022-01-10,1.023127974,UK interest rate expectations
2022-01-11,0.999455984,UK interest rate expectations
2022-01-12,0.991348308,UK interest rate expectations
2022-01-13,0.947377792,UK interest rate expectations
2022-01-14,0.998887074,UK interest rate expectations
2022-01-17,1.098563,UK interest rate expectations
2022-01-18,1.129498789,UK interest rate expectations
2022-01-19,1.188835,UK interest rate expectations
2022-01-20,1.182978308,UK interest rate expectations
2022-01-21,1.191608777,UK interest rate expectations
2022-01-24,1.200416328,UK interest rate expectations
2022-01-25,1.230537664,UK interest rate expectations
2022-01-26,1.280728779,UK interest rate expectations
2022-01-27,1.33359356,UK interest rate expectations
2022-01-28,1.335688936,UK interest rate expectations
2022-01-31,1.415885537,UK interest rate expectations
2022-02-01,1.435206394,UK interest rate expectations
2022-02-02,1.368751662,UK interest rate expectations
2022-02-03,1.489941135,UK interest rate expectations
2022-02-04,1.622678377,UK interest rate expectations
2022-02-07,1.657737509,UK interest rate expectations
2022-02-08,1.720142584,UK interest rate expectations
2022-02-09,1.66921554,UK interest rate expectations
2022-02-10,1.810449257,UK interest rate expectations
2022-02-11,1.930030699,UK interest rate expectations
2022-02-14,2.030446131,UK interest rate expectations
2022-02-15,2.04074582,UK interest rate expectations
2022-02-16,1.910526643,UK interest rate expectations
2022-02-17,1.852648404,UK interest rate expectations
2022-02-18,1.78716003,UK interest rate expectations
2022-02-21,1.793141225,UK interest rate expectations
2022-02-22,1.865107726,UK interest rate expectations
2022-02-23,1.81609757,UK interest rate expectations
2022-02-24,1.791249341,UK interest rate expectations
2022-02-25,1.738921283,UK interest rate expectations
2022-02-28,1.650389691,UK interest rate expectations
2022-03-01,1.406488039,UK interest rate expectations
2022-03-02,1.681987198,UK interest rate expectations
2022-03-03,1.690406036,UK interest rate expectations
2022-03-04,1.701467969,UK interest rate expectations
2022-03-07,1.834197371,UK interest rate expectations
2022-03-08,2.004950639,UK interest rate expectations
2022-03-09,2.098237841,UK interest rate expectations
2022-03-10,2.018755492,UK interest rate expectations
2022-03-11,2.004248017,UK interest rate expectations
2022-03-14,2.058789321,UK interest rate expectations
2022-03-15,1.975110968,UK interest rate expectations
2022-03-16,2.031738416,UK interest rate expectations
2022-03-17,1.9265376,UK interest rate expectations
2022-03-18,1.795254193,UK interest rate expectations
2022-03-21,1.886729716,UK interest rate expectations
2022-03-22,1.984584023,UK interest rate expectations
2022-03-23,1.924861865,UK interest rate expectations
2022-03-24,1.859134729,UK interest rate expectations
2022-03-25,1.925065679,UK interest rate expectations
2022-03-28,1.86367088,UK interest rate expectations
2022-03-29,1.856277293,UK interest rate expectations
2022-03-30,1.862190802,UK interest rate expectations
2022-03-31,1.850095988,UK interest rate expectations
2022-04-01,1.882812655,UK interest rate expectations
2022-04-04,1.861093907,UK interest rate expectations
2022-04-05,1.967219214,UK interest rate expectations
2022-04-06,1.924211364,UK interest rate expectations
2022-04-07,1.898743682,UK interest rate expectations
2022-04-08,1.913428412,UK interest rate expectations
2022-04-11,1.983043323,UK interest rate expectations
2022-04-12,1.924759216,UK interest rate expectations
2022-04-13,1.904771263,UK interest rate expectations
2022-04-14,1.973825217,UK interest rate expectations
2022-04-19,2.015167936,UK interest rate expectations
2022-04-20,1.988070822,UK interest rate expectations
2022-04-21,2.133418654,UK interest rate expectations
2022-04-22,2.139485396,UK interest rate expectations
2022-04-25,1.953421404,UK interest rate expectations
2022-04-26,1.879966904,UK interest rate expectations
2022-04-27,1.894500369,UK interest rate expectations
2022-04-28,1.950732938,UK interest rate expectations
2022-04-29,2.014906003,UK interest rate expectations
2022-05-03,2.051457757,UK interest rate expectations
2022-05-04,2.060606713,UK interest rate expectations
2022-05-05,1.93378027,UK interest rate expectations
2022-05-06,1.885627281,UK interest rate expectations
2022-05-09,1.735409254,UK interest rate expectations
2022-05-10,1.669281385,UK interest rate expectations
2022-05-11,1.684547609,UK interest rate expectations
2022-05-12,1.574243919,UK interest rate expectations
2022-05-13,1.623222759,UK interest rate expectations
2022-05-16,1.615534315,UK interest rate expectations
2022-05-17,1.833464471,UK interest rate expectations
2022-05-18,1.842991525,UK interest rate expectations
2022-05-19,1.903637075,UK interest rate expectations
2022-05-20,1.925526149,UK interest rate expectations
2022-05-23,2.007809821,UK interest rate expectations
2022-05-24,1.83915356,UK interest rate expectations
2022-05-25,1.843324479,UK interest rate expectations
2022-05-26,1.865066943,UK interest rate expectations
2022-05-27,1.869790659,UK interest rate expectations
2022-05-30,1.925686318,UK interest rate expectations
2022-05-31,2.110923261,UK interest rate expectations
2022-06-01,2.169090535,UK interest rate expectations
2022-06-06,2.303844161,UK interest rate expectations
2022-06-07,2.227079425,UK interest rate expectations
2022-06-08,2.305696653,UK interest rate expectations
2022-06-09,2.385291199,UK interest rate expectations
2022-06-10,2.576818345,UK interest rate expectations
2022-06-13,2.666026056,UK interest rate expectations
2022-06-14,2.706264499,UK interest rate expectations
2022-06-15,2.597282965,UK interest rate expectations
2022-06-16,2.69563358,UK interest rate expectations
2022-06-17,2.836735102,UK interest rate expectations
2022-06-20,2.940483596,UK interest rate expectations
2022-06-21,2.962017018,UK interest rate expectations
2022-06-22,2.757068861,UK interest rate expectations
2022-06-23,2.533766862,UK interest rate expectations
2022-06-24,2.568973011,UK interest rate expectations
2022-06-27,2.655284127,UK interest rate expectations
2022-06-28,2.788032648,UK interest rate expectations
2022-06-29,2.688037319,UK interest rate expectations
2022-06-30,2.492075903,UK interest rate expectations
2022-07-01,2.224536674,UK interest rate expectations
2022-07-04,2.439524828,UK interest rate expectations
2022-07-05,2.345676938,UK interest rate expectations
2022-07-06,2.462819554,UK interest rate expectations
2022-07-07,2.594142367,UK interest rate expectations
2022-07-08,2.714109676,UK interest rate expectations
2022-07-11,2.685268082,UK interest rate expectations
2022-07-12,2.616683827,UK interest rate expectations
2022-07-13,2.644430535,UK interest rate expectations
2022-07-14,2.849582334,UK interest rate expectations
2022-07-15,2.853459441,UK interest rate expectations
2022-07-18,2.924145857,UK interest rate expectations
2022-07-19,3.021876214,UK interest rate expectations
2022-07-20,3.039296215,UK interest rate expectations
2022-07-21,2.886931971,UK interest rate expectations
2022-07-22,2.714365024,UK interest rate expectations
2022-07-25,2.708463738,UK interest rate expectations
2022-07-26,2.669840273,UK interest rate expectations
2022-07-27,2.648957875,UK interest rate expectations
2022-07-28,2.403106994,UK interest rate expectations
2022-07-29,2.472207459,UK interest rate expectations
2022-08-01,2.339377562,UK interest rate expectations
2022-08-02,2.411232814,UK interest rate expectations
2022-08-03,2.549289875,UK interest rate expectations
2022-08-04,2.520301402,UK interest rate expectations
2022-08-05,2.570629035,UK interest rate expectations
2022-08-08,2.464447051,UK interest rate expectations
2022-08-09,2.504381952,UK interest rate expectations
2022-08-10,2.49996111,UK interest rate expectations
2022-08-11,2.55811526,UK interest rate expectations
2022-08-12,2.598980948,UK interest rate expectations
2022-08-15,2.567110995,UK interest rate expectations
2022-08-16,2.725519734,UK interest rate expectations
2022-08-17,2.997355725,UK interest rate expectations
2022-08-18,2.998977143,UK interest rate expectations
2022-08-19,3.080057267,UK interest rate expectations
2022-08-22,3.18005845,UK interest rate expectations
2022-08-23,3.232894743,UK interest rate expectations
2022-08-24,3.470401949,UK interest rate expectations
2022-08-25,3.390418268,UK interest rate expectations
2022-08-26,3.460557518,UK interest rate expectations
2022-08-30,3.64059444,UK interest rate expectations
2022-08-31,3.756044066,UK interest rate expectations
2022-09-01,3.838457486,UK interest rate expectations
2022-09-02,3.813169808,UK interest rate expectations
2022-09-05,3.879143679,UK interest rate expectations
2022-09-06,3.767586,UK interest rate expectations
2022-09-07,3.570358113,UK interest rate expectations
2022-09-08,3.579486861,UK interest rate expectations
2022-09-09,3.550726608,UK interest rate expectations
2022-09-12,3.469449976,UK interest rate expectations
2022-09-13,3.54079155,UK interest rate expectations
