,Date,Date_Fraction,P,D,E,CPI,Rate GS10,Price_real,Dividend_real,Earnings_real,PE_ratio,Date_iso
931,1948.08,1948.625,15.94,0.863333,2,24.5,2.364166667,211.2355788,11.44081844,26.50383673,7.97,8/1/48
932,1948.09,1948.708333,15.76,0.87,2.07,24.5,2.353333333,208.8502335,11.52916898,27.43147102,7.61352657,9/1/48
933,1948.1,1948.791667,16.19,0.89,2.14333,24.4,2.3425,215.4278557,11.84254426,28.51964089,7.553666491,1/1/48
934,1948.11,1948.875,15.29,0.91,2.21667,24.2,2.331666667,205.1336727,12.2087405,29.73928439,6.897733988,11/1/48
935,1948.12,1948.958333,15.19,0.93,2.29,24.1,2.320833333,204.6376631,12.52883651,30.85057593,6.633187773,12/1/48
936,1949.01,1949.041667,15.36,0.946667,2.32,24,2.31,207.79008,12.80651118,31.38496,6.620689655,1/1/49
937,1949.02,1949.125,14.77,0.963333,2.35,23.8,2.310833333,201.4876235,13.14148117,32.05794958,6.285106383,2/1/49
938,1949.03,1949.208333,14.91,0.98,2.38,23.8,2.311666667,203.3974588,13.36884706,32.4672,6.264705882,3/1/49
939,1949.04,1949.291667,14.89,0.993333,2.38667,23.9,2.3125,202.2747314,13.49403397,32.42196327,6.238818102,4/1/49
940,1949.05,1949.375,14.78,1.00667,2.39333,23.8,2.313333333,201.6240403,13.73267068,32.6490436,6.175496066,5/1/49
941,1949.06,1949.458333,13.97,1.02,2.4,23.9,2.314166667,189.7768971,13.85629456,32.60304603,5.820833333,6/1/49
942,1949.07,1949.541667,14.76,1.02667,2.39667,23.7,2.315,202.2007899,14.06459925,32.83255874,6.158544981,7/1/49
943,1949.08,1949.625,15.29,1.03333,2.39333,23.8,2.315833333,208.5812975,14.09635789,32.6490436,6.388588285,8/1/49
944,1949.09,1949.708333,15.49,1.04,2.39,23.9,2.316666667,210.4254929,14.12798661,32.4672,6.481171548,9/1/49
945,1949.1,1949.791667,15.89,1.07333,2.36667,23.7,2.3175,217.6809316,14.70380581,32.42158153,6.714075051,1/1/49
946,1949.11,1949.875,16.11,1.10667,2.34333,23.8,2.318333333,219.7674756,15.09683875,31.96695957,6.87483197,11/1/49
947,1949.12,1949.958333,16.54,1.14,2.32,23.6,2.319166667,227.5455458,15.68330847,31.91690847,7.129310345,12/1/49
948,1950.01,1950.041667,16.88,1.15,2.33667,23.5,2.32,233.2112068,15.88820426,32.28303499,7.223955458,1/1/50
949,1950.02,1950.125,17.21,1.16,2.35333,23.5,2.340833333,237.7704306,16.02636255,32.51320671,7.31304152,2/1/50
950,1950.03,1950.208333,17.35,1.17,2.37,23.6,2.361666667,238.6889492,16.09602712,32.60477288,7.320675105,3/1/50
951,1950.04,1950.291667,17.84,1.18,2.42667,23.6,2.3825,245.4300203,16.2336,33.3843984,7.351638253,4/1/50
952,1950.05,1950.375,18.44,1.19,2.48333,23.7,2.403333333,252.6139949,16.3020962,34.01973493,7.425513323,5/1/50
953,1950.06,1950.458333,18.74,1.2,2.54,23.8,2.424166667,255.6450958,16.37001681,34.64986891,7.377952756,6/1/50
954,1950.07,1950.541667,17.38,1.24333,2.6,24.1,2.445,234.1410523,16.74997667,35.02685477,6.684615385,7/1/50
955,1950.08,1950.625,18.43,1.28667,2.66,24.3,2.465833333,246.2430025,17.19118199,35.54022716,6.928571429,8/1/50
956,1950.09,1950.708333,19.08,1.33,2.72,24.4,2.486666667,253.882859,17.69728525,36.19294426,7.014705882,9/1/50
957,1950.1,1950.791667,19.87,1.37667,2.76,24.6,2.5075,262.2452293,18.16935781,36.42661463,7.199275362,1/1/50
958,1950.11,1950.875,19.83,1.42333,2.8,24.7,2.528333333,260.6577231,18.70912542,36.80492308,7.082142857,11/1/50
959,1950.12,1950.958333,19.75,1.47,2.84,25,2.549166667,256.49088,19.0907136,36.8827392,6.954225352,12/1/50
960,1951.01,1951.041667,21.21,1.48667,2.83667,25.4,2.57,271.1139024,19.00315442,36.2593434,7.477076995,1/1/51
961,1951.02,1951.125,22,1.50333,2.83333,25.7,2.579166667,277.9293385,18.99179602,35.79388785,7.764715017,2/1/51
962,1951.03,1951.208333,21.63,1.52,2.83,25.8,2.588333333,272.1959442,19.12796279,35.61324651,7.643109541,3/1/51
963,1951.04,1951.291667,21.92,1.53333,2.79333,25.8,2.5975,275.8453581,19.29570999,35.15178441,7.847264734,4/1/51
964,1951.05,1951.375,21.93,1.54667,2.75667,25.9,2.606666667,274.9056741,19.38843406,34.55650819,7.955250356,5/1/51
965,1951.06,1951.458333,21.55,1.56,2.72,25.9,2.615833333,270.1421467,19.55553359,34.0968278,7.922794118,6/1/51
966,1951.07,1951.541667,21.93,1.54667,2.65,25.9,2.625,274.9056741,19.38843406,33.21933591,8.275471698,7/1/51
967,1951.08,1951.625,22.89,1.53333,2.58,25.9,2.634166667,286.9398486,19.22120918,32.34184402,8.872093023,8/1/51
968,1951.09,1951.708333,23.48,1.52,2.51,26.1,2.643333333,292.0804046,18.90810115,31.22324598,9.354581673,9/1/51
969,1951.1,1951.791667,23.36,1.48333,2.48667,26.2,2.6525,289.4785466,18.38151595,30.8149665,9.394089284,1/1/51
970,1951.11,1951.875,22.71,1.44667,2.46333,26.4,2.661666667,279.2917091,17.79141069,30.29448022,9.219227631,11/1/51
971,1951.12,1951.958333,23.41,1.41,2.44,26.5,2.670833333,286.8140196,17.27500075,29.89432755,9.594262295,12/1/51
972,1952.01,1952.041667,24.19,1.41333,2.42667,26.5,2.68,296.370403,17.31579916,29.73101141,9.968392901,1/1/52
973,1952.02,1952.125,23.75,1.41667,2.41333,26.3,2.6925,293.1923954,17.48871035,29.79242121,9.841173814,2/1/52
974,1952.03,1952.208333,23.81,1.42,2.4,26.3,2.705,293.933092,17.52981901,29.62786312,9.920833333,3/1/52
975,1952.04,1952.291667,23.74,1.43,2.38,26.4,2.7175,291.9588364,17.5864,29.26967273,9.974789916,4/1/52
976,1952.05,1952.375,23.73,1.44,2.36,26.4,2.73,291.8358545,17.70938182,29.02370909,10.05508475,5/1/52
977,1952.06,1952.458333,24.38,1.45,2.34,26.5,2.7425,298.69824,17.7650717,28.66915019,10.41880342,6/1/52
978,1952.07,1952.541667,25.08,1.45,2.34667,26.7,2.755,304.9728,17.632,28.5355072,10.68748482,7/1/52
979,1952.08,1952.625,25.18,1.45,2.35333,26.7,2.7675,306.1888,17.632,28.6164928,10.69973187,8/1/52
980,1952.09,1952.708333,24.78,1.45,2.36,26.7,2.78,301.3248,17.632,28.6976,10.5,9/1/52
981,1952.1,1952.791667,24.26,1.43667,2.37333,26.7,2.7925,295.0016,17.4699072,28.8596928,10.22192447,1/1/52
982,1952.11,1952.875,25.03,1.42333,2.38667,26.7,2.805,304.3648,17.3076928,29.0219072,10.48741552,11/1/52
983,1952.12,1952.958333,26.04,1.41,2.4,26.7,2.8175,316.6464,17.1456,29.184,10.85,12/1/52
984,1953.01,1953.041667,26.18,1.41,2.41,26.6,2.83,319.5456,17.21005714,29.41577143,10.86307054,1/1/53
985,1953.02,1953.125,25.86,1.41,2.42,26.5,2.800833333,316.8308649,17.27500075,29.64929208,10.68595041,2/1/53
986,1953.03,1953.208333,25.99,1.41,2.43,26.6,2.771666667,317.2265143,17.21005714,29.65988571,10.69547325,3/1/53
987,1953.04,1953.291667,24.71,1.41333,2.45667,26.6,2.83,301.6032,17.25070217,29.98541211,10.05833099,4/1/53
988,1953.05,1953.375,24.84,1.41667,2.48333,26.7,3.05,302.0544,17.2267072,30.1972928,10.00269799,5/1/53
989,1953.06,1953.458333,23.95,1.42,2.51,26.8,3.11,290.1453134,17.20277015,30.40771343,9.541832669,6/1/53
990,1953.07,1953.541667,24.29,1.42,2.52333,26.8,2.93,294.2642866,17.20277015,30.56920141,9.626168595,7/1/53
991,1953.08,1953.625,24.39,1.42,2.53667,26.9,2.95,294.3773264,17.13881933,30.6165696,9.614967654,8/1/53
992,1953.09,1953.708333,23.27,1.42,2.55,26.9,2.87,280.8593844,17.13881933,30.77745725,9.125490196,9/1/53
993,1953.1,1953.791667,23.97,1.43,2.53667,27,2.66,288.2365867,17.19559111,30.5031749,9.449396256,1/1/53
994,1953.11,1953.875,24.5,1.44,2.52333,26.9,2.68,295.7049814,17.38021115,30.45556126,9.709391954,11/1/53
995,1953.12,1953.958333,24.83,1.45,2.51,26.9,2.59,299.6879465,17.50090706,30.29467361,9.892430279,12/1/53
996,1954.01,1954.041667,25.46,1.45667,2.52333,26.9,2.48,307.2917888,17.58141124,30.45556126,10.0898416,1/1/54
997,1954.02,1954.125,26.02,1.46333,2.53667,26.9,2.47,314.0507599,17.66179471,30.6165696,10.25754237,2/1/54
998,1954.03,1954.208333,26.57,1.47,2.55,26.9,2.37,320.6890349,17.74229888,30.77745725,10.41960784,3/1/54
999,1954.04,1954.291667,27.63,1.46333,2.57333,26.8,2.29,334.7271403,17.72769693,31.17493275,10.73706054,4/1/54
1000,1954.05,1954.375,28.73,1.45667,2.59667,26.9,2.37,346.7593517,17.58141124,31.34074506,11.06417065,5/1/54
1001,1954.06,1954.458333,28.96,1.45,2.62,26.9,2.38,349.5353576,17.50090706,31.62232862,11.05343511,6/1/54
1002,1954.07,1954.541667,30.13,1.45667,2.62333,26.9,2.3,363.6567792,17.58141124,31.66252036,11.48540214,7/1/54
1003,1954.08,1954.625,30.73,1.46333,2.62667,26.9,2.36,370.8985338,17.66179471,31.7028328,11.69922373,8/1/54
1004,1954.09,1954.708333,31.45,1.47,2.63,26.8,2.38,381.0050149,17.80850149,31.86146866,11.9581749,9/1/54
1005,1954.1,1954.791667,32.18,1.49333,2.67667,26.8,2.43,389.8486925,18.09113574,32.42685829,12.02240097,1/1/54
1006,1954.11,1954.875,33.44,1.51667,2.72333,26.8,2.48,405.1131224,18.37389113,32.99212678,12.2790848,11/1/54
1007,1954.12,1954.958333,34.97,1.54,2.77,26.7,2.51,425.2352,18.7264,33.6832,12.62454874,12/1/54
1008,1955.01,1955.041667,35.6,1.54667,2.83333,26.7,2.61,432.896,18.8075072,34.4532928,12.56472066,1/1/55
1009,1955.02,1955.125,36.79,1.55333,2.89667,26.7,2.65,447.3664,18.8884928,35.2235072,12.70079091,2/1/55
1010,1955.03,1955.208333,36.5,1.56,2.96,26.7,2.68,443.84,18.9696,35.9936,12.33108108,3/1/55
1011,1955.04,1955.291667,37.76,1.56333,3.04667,26.7,2.75,459.1616,19.0100928,37.0475072,12.39385953,4/1/55
1012,1955.05,1955.375,37.6,1.56667,3.13333,26.7,2.76,457.216,19.0507072,38.1012928,12.00001277,5/1/55
1013,1955.06,1955.458333,39.78,1.57,3.22,26.7,2.78,483.7248,19.0912,39.1552,12.35403727,6/1/55
1014,1955.07,1955.541667,42.69,1.58667,3.29333,26.8,2.9,517.1734209,19.22191501,39.8974641,12.96256373,7/1/55
1015,1955.08,1955.625,42.43,1.60333,3.36667,26.8,2.97,514.0236179,19.42374469,40.78595083,12.60295782,8/1/55
1016,1955.09,1955.708333,44.34,1.62,3.44,26.9,2.97,535.1656684,19.55273755,41.51939331,12.88953488,9/1/55
1017,1955.1,1955.791667,42.11,1.62667,3.5,26.9,2.88,508.2504803,19.63324172,42.24356877,12.03142857,1/1/55
1018,1955.11,1955.875,44.95,1.63333,3.56,26.9,2.89,542.528119,19.7136252,42.96774424,12.62640449,11/1/55
1019,1955.12,1955.958333,45.37,1.64,3.62,26.8,2.96,549.6406209,19.86798806,43.85494925,12.53314917,12/1/55
1020,1956.01,1956.041667,44.15,1.67,3.64333,26.8,2.9,534.8607761,20.23142687,44.1375835,12.11803487,1/1/56
1021,1956.02,1956.125,44.43,1.7,3.66667,26.8,2.84,538.2528716,20.59486567,44.42033889,12.11726171,2/1/56
1022,1956.03,1956.208333,47.49,1.73,3.69,26.8,2.96,575.3236299,20.95830448,44.70297313,12.8699187,3/1/56
1023,1956.04,1956.291667,48.05,1.75333,3.66,26.9,3.18,579.9438513,21.16197612,44.17470335,13.1284153,4/1/56
1024,1956.05,1956.375,46.54,1.77667,3.63,27,3.07,559.6383289,21.36425934,43.65034667,12.82093664,5/1/56
1025,1956.06,1956.458333,46.27,1.8,3.6,27.2,3,552.3004941,21.48564706,42.97129412,12.85277778,6/1/56
1026,1956.07,1956.541667,48.78,1.81333,3.55333,27.4,3.11,578.0109547,21.48676926,42.1046262,13.72796785,7/1/56
1027,1956.08,1956.625,48.49,1.82667,3.50667,27.3,3.33,576.6793143,21.72412462,41.70394001,13.82793362,8/1/56
1028,1956.09,1956.708333,46.84,1.84,3.46,27.4,3.38,555.0232292,21.80279124,40.99872701,13.53757225,9/1/56
1029,1956.1,1956.791667,46.24,1.80667,3.44333,27.5,3.34,545.9212102,21.3300059,40.65283046,13.42886102,1/1/56
1030,1956.11,1956.875,45.76,1.77333,3.42667,27.5,3.49,540.254208,20.93638537,40.45613826,13.35407261,11/1/56
1031,1956.12,1956.958333,46.44,1.74,3.41,27.6,3.59,546.2959304,20.46845217,40.11346087,13.61876833,12/1/56
1032,1957.01,1957.041667,45.43,1.73667,3.40667,27.6,3.46,534.4148174,20.42927979,40.07428849,13.33560339,1/1/57
1033,1957.02,1957.125,43.47,1.73333,3.40333,27.7,3.34,509.5123408,20.3163797,39.89046779,12.7727843,2/1/57
1034,1957.03,1957.208333,44.03,1.73,3.4,27.8,3.41,514.219718,20.20440863,39.70808633,12.95,3/1/57
1035,1957.04,1957.291667,45.05,1.73,3.40667,27.9,3.48,524.2463656,20.1319914,39.64338216,13.22405751,4/1/57
1036,1957.05,1957.375,46.78,1.73,3.41333,28,3.6,542.4341486,20.06009143,39.57902421,13.70509151,5/1/57
1037,1957.06,1957.458333,47.55,1.73,3.42,28.1,3.8,549.400484,19.9887032,39.51523986,13.90350877,6/1/57
1038,1957.07,1957.541667,48.51,1.74,3.43667,28.3,3.93,556.5314035,19.96216537,39.42722693,14.11540823,7/1/57
1039,1957.08,1957.625,45.84,1.75,3.45333,28.3,3.93,525.8998049,20.07689046,39.61835893,13.27414409,8/1/57
1040,1957.09,1957.708333,43.98,1.76,3.47,28.3,3.92,504.5609385,20.19161555,39.80960565,12.67435159,9/1/57
1041,1957.1,1957.791667,41.24,1.77,3.43667,28.3,3.97,473.1262643,20.30634064,39.42722693,11.99998836,1/1/57
1042,1957.11,1957.875,40.35,1.78,3.40333,28.4,3.72,461.2857465,20.34916056,38.90725203,11.85603512,11/1/57
1043,1957.12,1957.958333,40.33,1.79,3.37,28.4,3.21,461.0571042,20.46348169,38.52621972,11.96735905,12/1/57
1044,1958.01,1958.041667,41.12,1.78333,3.29333,28.6,3.09,466.8011413,20.24466146,37.38643489,12.4858426,1/1/58
1045,1958.02,1958.125,41.26,1.77667,3.21667,28.6,3.05,468.3904448,20.16905602,36.5161777,12.82692971,2/1/58
1046,1958.03,1958.208333,42.11,1.77,3.14,28.8,2.98,474.7200667,19.9538,35.39826667,13.41082803,3/1/58
1047,1958.04,1958.291667,42.34,1.75667,3.07,28.9,2.88,475.6613315,19.73500215,34.48937855,13.79153094,4/1/58
1048,1958.05,1958.375,43.7,1.74333,3,28.9,2.92,490.9400138,19.58513625,33.70297578,14.56666667,5/1/58
1049,1958.06,1958.458333,44.75,1.73,2.93,28.9,2.97,502.7360554,19.4353827,32.91657301,15.27303754,6/1/58
1050,1958.07,1958.541667,45.98,1.73,2.91333,29,3.2,514.7730538,19.36836414,32.61643716,15.78262675,7/1/58
1051,1958.08,1958.625,47.7,1.73,2.89667,28.9,3.54,535.8773149,19.4353827,32.54213295,16.46718473,8/1/58
1052,1958.09,1958.708333,48.96,1.73,2.88,28.9,3.76,550.0325647,19.4353827,32.35485675,17,9/1/58
1053,1958.1,1958.791667,50.95,1.73667,2.88333,28.9,3.8,572.388872,19.51031565,32.39226705,17.67054066,1/1/58
1054,1958.11,1958.875,52.5,1.74333,2.88667,29,3.74,587.7682759,19.5176013,32.31796284,18.18704597,11/1/58
1055,1958.12,1958.958333,53.49,1.75,2.89,28.9,3.86,600.9240581,19.6600692,32.4672,18.50865052,12/1/58
1056,1959.01,1959.041667,55.62,1.75667,2.96333,29,4.02,622.6985048,19.66695042,33.17621647,18.76942494,1/1/59
1057,1959.02,1959.125,54.77,1.76333,3.03667,28.9,3.96,615.3039945,19.80982276,34.11493849,18.03620413,2/1/59
1058,1959.03,1959.208333,56.16,1.77,3.11,28.9,3.99,630.9197066,19.88475571,34.93875156,18.05787781,3/1/59
1059,1959.04,1959.291667,57.1,1.77667,3.20667,29,4.12,639.2679724,19.89086215,35.90055042,17.8066343,4/1/59
1060,1959.05,1959.375,57.96,1.78333,3.30333,29,4.31,648.8961766,19.96542475,36.98271578,17.54593092,5/1/59
1061,1959.06,1959.458333,57.46,1.79,3.4,29.1,4.34,641.0877361,19.97123299,37.93418557,16.9,6/1/59
1062,1959.07,1959.541667,59.74,1.79667,3.41,29.2,4.4,664.2433315,19.97700145,37.91546301,17.51906158,7/1/59
1063,1959.08,1959.625,59.4,1.80333,3.42,29.2,4.43,660.4629041,20.05105335,38.02665205,17.36842105,8/1/59
1064,1959.09,1959.708333,57.05,1.81,3.43,29.3,4.68,632.1685188,20.05652969,38.00767782,16.63265306,9/1/59
1065,1959.1,1959.791667,57,1.81667,3.41667,29.4,4.53,629.4661224,20.06196878,37.73119327,16.68291055,1/1/59
1066,1959.11,1959.875,57.23,1.82333,3.40333,29.4,4.53,632.0060735,20.13551693,37.58387611,16.81588327,11/1/59
1067,1959.12,1959.958333,59.06,1.83,3.39,29.4,4.69,652.215249,20.20917551,37.43666939,17.42182891,12/1/59
1068,1960.01,1960.041667,58.03,1.86667,3.39,29.3,4.72,643.0278553,20.68448745,37.56443959,17.1179941,1/1/60
1069,1960.02,1960.125,55.78,1.90333,3.39,29.4,4.49,615.9933388,21.01897816,37.43666939,16.45427729,2/1/60
1070,1960.03,1960.208333,55.02,1.94,3.39,29.4,4.25,607.6004571,21.42393469,37.43666939,16.2300885,3/1/60
1071,1960.04,1960.291667,55.73,1.94333,3.34667,29.5,4.28,613.3549342,21.3879606,36.83288279,16.65237385,4/1/60
1072,1960.05,1960.375,55.22,1.94667,3.30333,29.5,4.35,607.7419607,21.42472008,36.35589009,16.7164649,5/1/60
1073,1960.06,1960.458333,57.26,1.95,3.26,29.6,4.15,628.0648216,21.38886486,35.75779459,17.56441718,6/1/60
1074,1960.07,1960.541667,55.84,1.95,3.26333,29.6,3.9,612.4893405,21.38886486,35.79432019,17.11135558,7/1/60
1075,1960.08,1960.625,56.51,1.95,3.26667,29.6,3.8,619.8383351,21.38886486,35.83095548,17.29896194,8/1/60
1076,1960.09,1960.708333,54.81,1.95,3.27,29.6,3.8,601.1916324,21.38886486,35.86748108,16.76146789,9/1/60
1077,1960.1,1960.791667,53.73,1.95,3.27,29.8,3.89,585.390153,21.24531544,35.62675973,16.43119266,1/1/60
1078,1960.11,1960.875,55.47,1.95,3.27,29.8,3.93,604.3475114,21.24531544,35.62675973,16.96330275,11/1/60
1079,1960.12,1960.958333,56.8,1.95,3.27,29.8,3.84,618.837906,21.24531544,35.62675973,17.37003058,12/1/60
1080,1961.01,1961.041667,59.72,1.94667,3.21,29.8,3.84,650.651404,21.20903497,34.97305772,18.60436137,1/1/61
1081,1961.02,1961.125,62.17,1.94333,3.15,29.8,3.78,677.3442362,21.17264556,34.3193557,19.73650794,2/1/61
1082,1961.03,1961.208333,64.12,1.94,3.09,29.8,3.74,698.5895517,21.1363651,33.66565369,20.75080906,3/1/61
1083,1961.04,1961.291667,65.83,1.94,3.07,29.8,3.78,717.2200591,21.1363651,33.44775302,21.44299674,4/1/61
1084,1961.05,1961.375,66.5,1.94,3.05,29.8,3.71,724.5197315,21.1363651,33.22985235,21.80327869,5/1/61
1085,1961.06,1961.458333,65.62,1.94,3.03,29.8,3.88,714.932102,21.1363651,33.01195168,21.65676568,6/1/61
1086,1961.07,1961.541667,65.44,1.94667,3.03667,30,3.92,708.217856,21.06764141,32.86405741,21.54992146,7/1/61
1087,1961.08,1961.625,67.79,1.95333,3.04333,29.9,4.04,736.1041766,21.21041999,33.04628889,22.27494225,8/1/61
1088,1961.09,1961.708333,67.26,1.96,3.05,30,3.98,727.914624,21.211904,33.00832,22.05245902,9/1/61
1089,1961.1,1961.791667,68,1.98,3.09667,30,3.92,735.9232,21.428352,33.51340141,21.95907216,1/1/61
1090,1961.11,1961.875,71.08,2,3.14333,30,3.94,769.256192,21.6448,34.01837459,22.61296141,11/1/61
1091,1961.12,1961.958333,71.74,2.02,3.19,30,4.06,776.398976,21.861248,34.523456,22.48902821,12/1/61
1092,1962.01,1962.041667,69.07,2.02667,3.25,30,4.08,747.503168,21.93343341,35.1728,21.25230769,1/1/62
1093,1962.02,1962.125,70.22,2.03333,3.31,30.1,4.04,757.4241807,21.93240258,35.70313355,21.21450151,2/1/62
1094,1962.03,1962.208333,70.29,2.04,3.37,30.1,3.93,758.1792319,22.00434817,36.35032027,20.85756677,3/1/62
1095,1962.04,1962.291667,68.05,2.04667,3.40333,30.2,3.84,731.5870728,22.00319345,36.58827675,19.99512242,4/1/62
1096,1962.05,1962.375,62.99,2.05333,3.43667,30.2,3.87,677.1883868,22.0747933,36.94670603,18.32878921,5/1/62
1097,1962.06,1962.458333,55.63,2.06,3.47,30.2,3.91,598.0630252,22.14650066,37.30502781,16.03170029,6/1/62
1098,1962.07,1962.541667,56.97,2.06667,3.49,30.3,4.01,610.4476515,22.1448806,37.39621386,16.32378223,7/1/62
1099,1962.08,1962.625,58.52,2.07333,3.51,30.3,3.98,627.0562851,22.21624415,37.61051881,16.67236467,8/1/62
1100,1962.09,1962.708333,58,2.08,3.53,30.4,3.98,619.44,22.2144,37.7004,16.4305949,9/1/62
1101,1962.1,1962.791667,56.17,2.09667,3.57667,30.4,3.93,599.8956,22.3924356,38.1988356,15.704552,1/1/62
1102,1962.11,1962.875,60.04,2.11333,3.62333,30.4,3.92,641.2272,22.5703644,38.6971644,16.57039243,11/1/62
1103,1962.12,1962.958333,62.64,2.13,3.67,30.4,3.86,668.9952,22.7484,39.1956,17.06811989,12/1/62
1104,1963.01,1963.041667,65.06,2.13667,3.68333,30.4,3.83,694.8408,22.8196356,39.3379644,17.6633644,1/1/63
1105,1963.02,1963.125,65.92,2.14333,3.69667,30.4,3.92,704.0256,22.8907644,39.4804356,17.83226525,2/1/63
1106,1963.03,1963.208333,65.67,2.15,3.71,30.5,3.93,699.0560734,22.88671475,39.49288918,17.70080863,3/1/63
1107,1963.04,1963.291667,68.76,2.16667,3.75333,30.5,3.97,731.9490728,23.06416663,39.95413632,18.31973208,4/1/63
1108,1963.05,1963.375,70.14,2.18333,3.79667,30.5,3.93,746.6391502,23.24151206,40.41548991,18.47408387,5/1/63
1109,1963.06,1963.458333,70.11,2.2,3.84,30.6,3.99,743.8808471,23.34243137,40.74315294,18.2578125,6/1/63
1110,1963.07,1963.541667,69.07,2.20333,3.88,30.7,4.02,730.4591218,23.30161426,41.0334645,17.80154639,7/1/63
1111,1963.08,1963.625,70.98,2.20667,3.92,30.7,4,750.658585,23.33693688,41.4564899,18.10714286,8/1/63
1112,1963.09,1963.708333,72.85,2.21,3.96,30.7,4.08,770.4350228,23.37215375,41.87951531,18.39646465,9/1/63
1113,1963.1,1963.791667,73.03,2.23333,3.98,30.8,4.11,769.8310442,23.54219863,41.95436883,18.34924623,1/1/63
1114,1963.11,1963.875,72.62,2.25667,4,30.8,4.12,765.5091117,23.78823254,42.16519481,18.155,11/1/63
1115,1963.12,1963.958333,74.17,2.28,4.02,30.9,4.13,779.3178718,23.95638058,42.23888155,18.45024876,12/1/63
1116,1964.01,1964.041667,76.45,2.29667,4.07333,30.9,4.17,803.2742524,24.13153535,42.7992297,18.7684278,1/1/64
1117,1964.02,1964.125,77.39,2.31333,4.12667,30.9,4.15,813.1510058,24.30658504,43.35968292,18.75361975,2/1/64
1118,1964.03,1964.208333,78.8,2.33,4.18,30.9,4.22,827.9661359,24.48173981,43.92003107,18.85167464,3/1/64
1119,1964.04,1964.291667,79.94,2.34667,4.23,30.9,4.23,839.9443262,24.65689457,44.44539029,18.89834515,4/1/64
1120,1964.05,1964.375,80.72,2.36333,4.28,30.9,4.2,848.1399301,24.83194426,44.97074951,18.85981308,5/1/64
1121,1964.06,1964.458333,80.24,2.38,4.33,31,4.17,840.3768155,24.92643097,45.3493471,18.53117783,6/1/64
1122,1964.07,1964.541667,83.22,2.4,4.37667,31.1,4.19,868.7846894,25.05507395,45.69074605,19.0144562,7/1/64
1123,1964.08,1964.625,82,2.42,4.42333,31,4.19,858.8098065,25.34536258,46.32681928,18.53806973,8/1/64
1124,1964.09,1964.708333,83.41,2.44,4.47,31.1,4.2,870.7682161,25.47265852,46.66507524,18.65995526,9/1/64
1125,1964.1,1964.791667,84.85,2.46,4.49667,31.1,4.19,885.8012605,25.6814508,46.94349975,18.869519,1/1/64
1126,1964.11,1964.875,85.44,2.48,4.52333,31.2,4.15,889.1017846,25.80726154,47.07046788,18.88873905,11/1/64
1127,1964.12,1964.958333,83.96,2.5,4.55,31.2,4.18,873.7006769,26.01538462,47.348,18.45274725,12/1/64
1128,1965.01,1965.041667,86.12,2.51667,4.59333,31.2,4.19,896.1779692,26.1888552,47.79889865,18.74892507,1/1/65
1129,1965.02,1965.125,86.75,2.53333,4.63667,31.2,4.21,902.7338462,26.36222172,48.24990135,18.70954802,2/1/65
1130,1965.03,1965.208333,86.83,2.55,4.68,31.3,4.21,900.679545,26.45091374,48.54520639,18.5534188,3/1/65
1131,1965.04,1965.291667,87.97,2.57,4.73333,31.4,4.2,909.5985936,26.57347261,48.94202923,18.58522436,4/1/65
1132,1965.05,1965.375,89.28,2.59,4.78667,31.4,4.21,923.1438268,26.78027006,49.49355803,18.6517976,5/1/65
1133,1965.06,1965.458333,85.04,2.61,4.84,31.6,4.21,873.7375595,26.81626329,49.72824304,17.57024793,6/1/65
1134,1965.07,1965.541667,84.91,2.62667,4.88667,31.6,4.2,872.4018835,26.98753805,50.2077507,17.37584081,7/1/65
1135,1965.08,1965.625,86.49,2.64333,4.93333,31.6,4.25,888.6354835,27.15871006,50.68715563,17.5317686,8/1/65
1136,1965.09,1965.708333,89.38,2.66,4.98,31.6,4.29,918.3285873,27.32998481,51.16666329,17.94779116,9/1/65
1137,1965.1,1965.791667,91.39,2.68,5.05,31.7,4.35,936.0181098,27.44861073,51.72219558,18.0970297,1/1/65
1138,1965.11,1965.875,92.15,2.7,5.12,31.7,4.45,943.8020442,27.6534511,52.43913691,17.99804688,11/1/65
1139,1965.12,1965.958333,91.73,2.72,5.19,31.8,4.62,936.5459925,27.77068679,52.98892075,17.6743738,12/1/65
1140,1966.01,1966.041667,93.32,2.74,5.24,31.8,4.61,952.7795925,27.97488302,53.49941132,17.80916031,1/1/66
1141,1966.02,1966.125,92.69,2.76,5.29,32,4.83,940.43274,28.00296,53.67234,17.52173913,2/1/66
1142,1966.03,1966.208333,88.88,2.78,5.34,32.1,4.87,898.9672075,28.11801121,54.01085607,16.64419476,3/1/66
1143,1966.04,1966.291667,91.6,2.79667,5.38,32.3,4.75,920.7416471,28.1114688,54.07849412,17.0260223,4/1/66
1144,1966.05,1966.375,86.78,2.81333,5.42,32.3,4.78,872.2921412,28.2789312,54.48056471,16.01107011,5/1/66
1145,1966.06,1966.458333,86.06,2.83,5.46,32.4,4.81,862.3849481,28.3586963,54.71324444,15.76190476,6/1/66
1146,1966.07,1966.541667,85.84,2.85,5.47667,32.5,5.02,857.5336763,28.47123692,54.71142776,15.67375796,7/1/66
1147,1966.08,1966.625,80.65,2.87,5.49333,32.7,5.22,800.7583119,28.49567706,54.54221522,14.68144095,8/1/66
1148,1966.09,1966.708333,77.81,2.89,5.51,32.7,5.18,772.5604991,28.69425321,54.70772844,14.1215971,9/1/66
